Index,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3658,0,0.0,0,0.0,72,1353.115146,0.002857143,0.007277211,0.0,0.0,May,2,2,1,4,Returning_Visitor,True,False
3659,2,63.66666667,0,0.0,26,542.1666667000001,0.008333333,0.03125,0.0,0.0,May,3,2,5,4,Returning_Visitor,False,False
3660,0,0.0,0,0.0,28,623.9666667,0.023214286,0.036309523999999996,0.0,0.6,May,3,2,1,6,Returning_Visitor,False,False
3661,0,0.0,0,0.0,4,123.0,0.0,0.066666667,0.0,0.0,May,3,2,4,3,Returning_Visitor,False,False
3662,0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,False
3663,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
3664,2,37.5,0,0.0,12,375.0,0.0,0.039583333,43.99,0.0,May,2,2,3,2,Returning_Visitor,False,True
3665,10,312.0,0,0.0,18,782.5,0.0,0.002105263,0.0,0.0,May,3,2,1,18,Returning_Visitor,True,False
3666,0,0.0,0,0.0,7,442.16666669999995,0.0,0.057142857000000005,0.0,0.0,May,4,2,3,3,Returning_Visitor,False,False
3667,6,299.0,1,41.0,36,696.4027778,0.0,0.002631579,0.0,0.0,May,2,2,2,4,New_Visitor,True,False
3668,0,0.0,1,39.0,14,443.20833330000005,0.012,0.058222222000000004,0.0,0.0,May,2,2,1,6,Returning_Visitor,False,False
3669,1,0.0,1,313.0,6,135.5,0.028571429,0.085714286,0.0,1.0,May,2,2,7,2,Returning_Visitor,True,False
3670,0,0.0,0,0.0,23,213.5,0.1,0.12121212099999999,0.0,0.8,May,2,2,7,3,Returning_Visitor,False,False
3671,0,0.0,0,0.0,2,262.0,0.1,0.15,0.0,0.0,May,3,2,1,4,Returning_Visitor,False,False
3672,0,0.0,0,0.0,5,1144.0,0.12,0.133333333,0.0,1.0,May,1,1,4,3,Returning_Visitor,True,False
3673,0,0.0,0,0.0,2,16.0,0.0,0.1,0.0,0.8,May,2,2,1,2,Returning_Visitor,False,False
3674,6,93.5,0,0.0,23,251.33333330000002,0.0,0.013768116,0.0,0.0,May,2,2,3,3,New_Visitor,False,False
3675,0,0.0,0,0.0,13,171.5,0.019230768999999998,0.080769231,0.0,0.8,May,2,2,1,1,Returning_Visitor,False,False
3676,0,0.0,0,0.0,22,892.0,0.0,0.00952381,10.51809524,0.0,May,2,2,7,4,Returning_Visitor,True,True
3677,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,2,6,13,Returning_Visitor,False,False
3678,2,67.0,0,0.0,59,468.1916666999999,0.0,0.0032786890000000004,0.0,0.2,May,2,2,3,2,Returning_Visitor,False,False
3679,0,0.0,0,0.0,7,180.0,0.028571429,0.057142857000000005,0.0,0.6,May,2,2,1,4,Returning_Visitor,False,False
3680,12,251.8666667,0,0.0,60,1993.915257,0.005970149,0.011984126999999999,13.09154641,0.0,May,2,2,2,1,Returning_Visitor,False,False
3681,3,121.0,0,0.0,17,174.83333330000002,0.017647059,0.051764705999999994,0.0,0.0,May,1,4,2,2,Returning_Visitor,False,False
3682,3,71.0,3,246.0,39,1501.333333,0.0,0.009756098000000001,0.0,0.0,May,3,2,1,2,Returning_Visitor,True,False
3683,0,0.0,0,0.0,14,121.0,0.092857143,0.11666666699999999,0.0,0.4,May,3,2,3,13,Returning_Visitor,False,False
3684,5,110.0,0,0.0,39,1584.0444439999999,0.0,0.016744186,12.73144186,0.0,May,4,1,8,4,Returning_Visitor,False,False
3685,0,0.0,0,0.0,25,438.075,0.008,0.024698413,0.0,0.6,May,1,1,3,3,Returning_Visitor,False,False
3686,7,136.66666669999998,1,7.0,25,687.5333333,0.013793103000000001,0.014022989,5.078114943,0.0,May,1,2,3,4,New_Visitor,False,False
3687,0,0.0,0,0.0,12,103.0,0.133333333,0.166666667,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,False
3688,1,8.0,0,0.0,29,826.85,0.007142857,0.029591837000000003,10.98707143,0.0,May,1,1,3,4,Returning_Visitor,False,True
3689,11,167.16666669999998,6,348.0,172,4086.1448969999997,0.000555556,0.009603919,1.418440397,0.4,May,2,7,7,3,Returning_Visitor,False,False
3690,2,15.0,0,0.0,10,894.6666667000002,0.0,0.022222222000000003,0.0,0.0,May,2,4,4,2,Returning_Visitor,False,False
3691,5,142.7,0,0.0,29,1858.733333,0.025806452,0.031075269,0.0,0.0,May,3,2,2,4,Returning_Visitor,False,False
3692,2,114.0,0,0.0,24,368.3333333,0.092592593,0.11428571400000001,0.0,0.4,May,3,2,4,3,Returning_Visitor,False,False
3693,0,0.0,0,0.0,3,6.0,0.066666667,0.133333333,0.0,0.6,May,2,2,1,1,Returning_Visitor,False,False
3694,0,0.0,0,0.0,8,211.33333330000002,0.0,0.075,0.0,0.0,May,2,5,3,2,Returning_Visitor,True,False
3695,3,86.0,0,0.0,26,1197.666667,0.0,0.007142857,0.0,0.0,May,2,10,2,5,New_Visitor,False,False
3696,0,0.0,0,0.0,6,671.6666667000001,0.0,0.016666667,0.0,0.0,May,2,4,3,3,Returning_Visitor,False,False
3697,5,147.0,0,0.0,36,3473.7333329999997,0.015384615,0.033333333,0.0,0.0,May,2,2,6,3,Returning_Visitor,False,False
3698,0,0.0,0,0.0,16,2515.1,0.053571429000000004,0.070238095,0.0,0.0,May,3,2,2,3,Returning_Visitor,False,False
3699,4,47.0,0,0.0,6,173.0,0.0125,0.0375,0.0,0.0,May,1,2,2,2,Returning_Visitor,False,False
3700,0,0.0,0,0.0,60,967.25,0.006779661,0.025141242999999997,0.0,0.6,May,2,4,3,3,Returning_Visitor,False,False
3701,0,0.0,0,0.0,8,388.5,0.0,0.014285714,0.0,0.0,May,3,2,6,4,Returning_Visitor,False,False
3702,0,0.0,0,0.0,7,906.0,0.0,0.016666667,14.98333333,0.4,May,4,1,2,2,New_Visitor,False,True
3703,8,276.8666667,0,0.0,19,548.8831169,0.0,0.007674571999999999,5.744057971,0.0,May,3,2,1,2,Returning_Visitor,True,False
3704,0,0.0,0,0.0,7,262.375,0.00952381,0.026984127000000004,0.0,0.0,May,1,1,1,6,Returning_Visitor,False,False
3705,0,0.0,1,17.0,8,549.0,0.022222222000000003,0.04444444400000001,0.0,0.6,May,1,1,6,3,Returning_Visitor,False,False
3706,2,132.0,0,0.0,6,1564.0,0.04444444400000001,0.066666667,0.0,0.0,May,3,2,2,13,Returning_Visitor,False,False
3707,1,64.0,0,0.0,15,188.5,0.0,0.007142857,0.0,0.0,May,2,4,2,2,Returning_Visitor,False,False
3708,4,103.5,0,0.0,28,884.8040616000001,0.0,0.011326165,0.0,0.0,May,1,1,1,4,Returning_Visitor,False,False
3709,0,0.0,0,0.0,4,81.0,0.0,0.05,0.0,0.4,May,2,4,2,4,Returning_Visitor,False,False
3710,0,0.0,0,0.0,19,1651.9285710000001,0.024561404,0.066233766,0.0,1.0,May,2,10,1,1,Returning_Visitor,True,False
3711,3,23.0,0,0.0,14,243.83333330000002,0.0,0.011764706000000002,0.0,0.0,May,2,4,2,2,New_Visitor,False,False
3712,5,1321.25,0,0.0,7,54.5,0.0,0.04,0.0,0.2,May,3,2,2,2,Returning_Visitor,False,False
3713,7,190.58333330000002,2,1131.0,46,5492.366667,0.019090909,0.043948052,8.567142857,0.0,May,2,6,6,6,Returning_Visitor,False,False
3714,1,7.0,0,0.0,7,151.5,0.0,0.025,50.9925,0.0,May,2,2,1,1,Returning_Visitor,False,True
3715,4,67.0,0,0.0,60,731.3333332999999,0.034920635,0.038095238,0.0,0.0,May,2,2,6,3,Returning_Visitor,False,False
3716,4,131.0,1,0.0,39,1752.942857,0.020075188,0.03374269,0.0,0.2,May,1,1,3,4,Returning_Visitor,False,False
3717,2,46.0,0,0.0,13,195.0,0.0,0.008333333,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
3718,3,67.0,0,0.0,7,274.25,0.0125,0.035,0.0,0.0,May,3,2,1,1,Returning_Visitor,False,False
3719,1,77.0,1,335.0,33,3583.166667,0.02,0.045170068,11.15734286,0.0,May,2,2,3,11,Returning_Visitor,True,False
3720,0,0.0,0,0.0,13,474.6818182,0.015384615,0.029230769,0.0,0.0,May,3,2,4,3,Returning_Visitor,False,False
3721,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,False
3722,0,0.0,0,0.0,4,79.0,0.0,0.05,0.0,0.0,May,2,2,6,2,Returning_Visitor,False,False
3723,0,0.0,0,0.0,9,71.75,0.0,0.055555556,0.0,1.0,May,2,4,2,3,Returning_Visitor,True,False
3724,0,0.0,0,0.0,66,6100.527778,0.010606061000000002,0.046262625999999994,0.0,0.8,May,2,5,2,6,Returning_Visitor,False,False
3725,0,0.0,2,15.0,93,3646.278788,0.017204301,0.023117504,0.0,0.0,May,1,1,5,4,Returning_Visitor,False,False
3726,2,7.0,0,0.0,11,778.0,0.018181818,0.072727273,0.0,0.8,May,1,1,1,3,Returning_Visitor,False,False
3727,0,0.0,1,2.5,14,592.5666667,0.013333333000000001,0.023333332999999998,0.0,1.0,May,3,2,3,3,Returning_Visitor,True,False
3728,2,15.0,0,0.0,23,343.6666667,0.025,0.05,0.0,0.6,May,2,2,6,6,Returning_Visitor,False,False
3729,7,397.8333333,0,0.0,28,1249.628205,0.0,0.015053763000000001,0.0,0.0,May,3,2,7,6,Returning_Visitor,False,False
3730,0,0.0,0,0.0,7,1260.666667,0.057142857000000005,0.107142857,0.0,0.8,May,2,4,5,6,Returning_Visitor,False,False
3731,0,0.0,1,55.0,38,1377.409524,0.0008771930000000001,0.018859649,0.0,0.0,May,2,2,2,4,Returning_Visitor,False,False
3732,3,251.0,2,104.0,15,675.8333332999999,0.0,0.004166667,0.0,0.0,May,2,10,6,1,Returning_Visitor,False,False
3733,0,0.0,0,0.0,18,1259.0,0.010526316,0.033684211,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
3734,0,0.0,0,0.0,16,1472.0,0.016666667,0.040625,0.0,0.0,May,2,6,1,1,Returning_Visitor,False,False
3735,0,0.0,0,0.0,6,219.5,0.011111111000000002,0.07777777799999999,0.0,0.0,May,2,4,2,6,Returning_Visitor,False,False
3736,3,203.0,0,0.0,28,2394.0,0.033333333,0.057619048,0.0,0.0,May,2,2,7,1,Returning_Visitor,False,False
3737,0,0.0,0,0.0,29,364.1666667,0.020689655,0.01954023,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,False
3738,5,232.4,0,0.0,6,190.4,0.042857143,0.061904762,0.0,0.0,May,1,1,1,3,Returning_Visitor,True,False
3739,0,0.0,0,0.0,14,253.16666669999998,0.014285714,0.04047619,0.0,0.6,May,3,2,8,13,Returning_Visitor,False,False
3740,0,0.0,0,0.0,49,579.5833332999999,0.0,0.00625,0.0,0.0,May,2,2,3,1,Returning_Visitor,False,False
3741,0,0.0,0,0.0,9,953.8333332999998,0.0,0.011428571,92.83857143,0.0,May,3,2,1,5,Returning_Visitor,True,True
3742,0,0.0,0,0.0,7,297.0,0.028571429,0.071428571,0.0,0.8,May,1,1,1,1,Returning_Visitor,False,False
3743,0,0.0,0,0.0,21,597.3333332999999,0.09047619,0.121428571,0.0,0.6,May,3,2,1,13,Returning_Visitor,False,False
3744,3,22.33333333,1,0.0,105,2900.638469,0.009433961999999999,0.021263103,0.0,0.0,May,2,2,8,4,Returning_Visitor,True,False
3745,5,54.0,0,0.0,15,304.5,0.0,0.010526316,0.0,0.0,May,2,2,6,2,Returning_Visitor,False,False
3746,0,0.0,0,0.0,3,55.0,0.066666667,0.133333333,0.0,0.6,May,1,8,4,20,Returning_Visitor,False,False
3747,1,23.0,0,0.0,7,934.0,0.0,0.033333333,0.0,0.0,May,2,2,1,13,New_Visitor,False,False
3748,2,116.0,0,0.0,16,1098.0,0.017647059,0.03627451,0.0,0.0,May,3,2,2,18,Returning_Visitor,False,False
3749,2,26.0,3,140.83333330000002,65,5478.530087,0.00952381,0.038958835,8.08875,0.0,May,2,2,3,6,Returning_Visitor,False,False
3750,4,90.5,0,0.0,37,1873.1666670000002,0.0,0.005555556,0.0,0.0,May,2,2,5,2,New_Visitor,False,False
3751,0,0.0,0,0.0,72,2129.333333,0.0,0.01875,0.0,0.8,May,2,5,1,6,Returning_Visitor,False,False
3752,9,159.7166667,1,20.0,39,1721.872725,0.00974026,0.019066142,16.42363253,0.0,May,1,1,1,13,Returning_Visitor,False,False
3753,0,0.0,0,0.0,14,655.1666667000001,0.0,0.007692308,0.0,0.0,May,2,2,7,4,Returning_Visitor,True,False
3754,0,0.0,0,0.0,31,1008.416667,0.0,0.007881773,0.0,0.0,May,2,6,1,2,Returning_Visitor,False,False
3755,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,4,1,6,Returning_Visitor,False,False
3756,1,18.0,1,16.0,33,504.0,0.006060606,0.033333333,0.0,0.0,May,2,4,1,4,Returning_Visitor,False,False
3757,2,156.0,1,201.0,14,1033.066667,0.0125,0.012291667,0.0,0.0,May,1,1,6,3,Returning_Visitor,True,False
3758,3,47.0,1,51.0,16,463.41666669999995,0.0,0.021052632,0.0,1.0,May,3,2,3,4,New_Visitor,True,False
3759,4,766.8333332999999,0,0.0,217,4153.276586999999,7.09e-05,0.005893496999999999,0.0,0.0,May,2,2,1,6,Returning_Visitor,True,False
3760,0,0.0,1,0.0,23,456.33333330000005,0.043478261,0.068115942,0.0,0.0,May,2,4,3,6,Returning_Visitor,False,False
3761,0,0.0,0,0.0,7,84.33333333,0.052380952,0.10952381,0.0,0.0,May,3,3,9,1,Returning_Visitor,False,False
3762,0,0.0,0,0.0,4,56.5,0.05,0.1,0.0,0.4,May,1,1,1,3,Returning_Visitor,False,False
3763,0,0.0,0,0.0,7,128.3333333,0.0,0.057142857000000005,0.0,0.0,May,4,1,3,3,Returning_Visitor,False,False
3764,4,318.6666667,0,0.0,32,1205.583333,0.006451613,0.010752688,37.60935484,0.0,May,2,2,1,2,Returning_Visitor,True,False
3765,6,63.0,1,16.0,187,4987.688889,0.003108808,0.011118588,10.80188719,0.0,May,4,1,2,2,Returning_Visitor,False,False
3766,0,0.0,0,0.0,2,33.0,0.0,0.1,0.0,0.0,May,1,8,3,2,Returning_Visitor,False,False
3767,1,14.0,0,0.0,30,1845.3333329999998,0.027083332999999998,0.042083333,12.6534375,0.0,May,3,2,3,1,Returning_Visitor,False,False
3768,1,5.384615385,0,0.0,36,1195.726923,0.01372549,0.02254902,19.1127451,0.0,May,2,2,6,4,Returning_Visitor,True,False
3769,0,0.0,0,0.0,31,457.40477989999994,0.0,0.026938057,0.0,0.8,May,2,2,7,1,Returning_Visitor,False,False
3770,0,0.0,0,0.0,3,69.0,0.0,0.066666667,0.0,0.0,May,2,2,4,1,Returning_Visitor,True,False
3771,1,15.0,0,0.0,12,189.66666669999998,0.015384615,0.028205128,0.0,0.0,May,3,2,6,1,Returning_Visitor,False,False
3772,4,147.5,1,37.5,25,788.2666667000001,0.007142857,0.028571429,16.70657143,0.0,May,2,2,3,3,Returning_Visitor,False,True
3773,2,10.0,1,17.0,21,1647.5,0.0,0.013043478,0.0,0.0,May,2,2,4,4,Returning_Visitor,False,False
3774,0,0.0,0,0.0,24,1483.333333,0.008333333,0.026388889,0.0,0.4,May,2,4,2,3,Returning_Visitor,False,False
3775,0,0.0,0,0.0,5,50.0,0.16,0.18,0.0,0.4,May,1,2,2,4,Returning_Visitor,False,False
3776,0,0.0,0,0.0,12,304.75,0.0,0.025,0.0,0.8,May,1,2,3,4,Returning_Visitor,False,False
3777,0,0.0,0,0.0,2,1207.0,0.0,0.05,0.0,0.0,May,3,3,3,1,Returning_Visitor,False,False
3778,0,0.0,0,0.0,8,123.0,0.0,0.014285714,59.988,0.0,May,2,2,1,2,New_Visitor,False,True
3779,5,131.2,3,27.0,21,893.45,0.017391304,0.020652174,7.091478261000001,0.0,May,3,2,3,4,Returning_Visitor,True,True
3780,3,61.5,0,0.0,6,794.5,0.0,0.022222222000000003,0.0,0.2,May,2,2,1,2,Returning_Visitor,False,False
3781,2,386.0,1,25.0,31,2725.0,0.010909091000000001,0.017482517,0.0,0.0,May,2,6,2,5,Returning_Visitor,True,False
3782,3,179.5,0,0.0,22,746.1666667000001,0.0,0.004266667,0.0,0.0,May,3,3,1,15,Returning_Visitor,True,False
3783,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,3,2,1,13,Returning_Visitor,False,False
3784,0,0.0,0,0.0,14,433.83333330000005,0.039285714,0.092857143,0.0,0.0,May,2,4,2,4,Returning_Visitor,True,False
3785,0,0.0,0,0.0,6,4.0,0.14285714300000002,0.157142857,0.0,0.6,May,3,2,1,13,Returning_Visitor,False,False
3786,1,45.5,3,58.0,6,311.5,0.0,0.0125,0.0,0.0,May,3,2,6,2,New_Visitor,True,False
3787,0,0.0,0,0.0,7,123.5,0.0,0.057142857000000005,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
3788,2,26.66666667,0,0.0,159,1905.652754,0.004113924000000001,0.013428813000000001,14.75911588,0.0,May,2,2,5,2,Returning_Visitor,False,False
3789,0,0.0,0,0.0,5,162.5,0.04,0.073333333,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,False
3790,4,91.0,0,0.0,4,61.0,0.0,0.033333333,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False
3791,0,0.0,0,0.0,15,304.1666667,0.0,0.04,0.0,0.0,May,2,2,1,3,Returning_Visitor,True,False
3792,0,0.0,0,0.0,20,301.5,0.028571429,0.05952381,0.0,0.8,May,3,2,1,3,Returning_Visitor,False,False
3793,0,0.0,0,0.0,7,210.0,0.0,0.057142857000000005,0.0,0.0,May,1,1,6,4,Returning_Visitor,True,False
3794,3,44.75,0,0.0,7,102.0,0.066666667,0.074074074,0.0,0.4,May,3,2,2,13,Returning_Visitor,False,False
3795,5,53.0,0,0.0,38,2246.166667,0.016923076999999998,0.013931623999999998,0.0,0.2,May,1,1,3,3,Returning_Visitor,False,False
3796,1,49.0,0,0.0,4,2210.5,0.0,0.013333333000000001,0.0,0.0,May,1,1,1,3,Returning_Visitor,True,False
3797,1,53.0,0,0.0,13,417.0,0.0,0.018181818,72.788,0.4,May,1,1,1,3,New_Visitor,False,True
3798,0,0.0,0,0.0,2,689.0,0.0,0.1,0.0,0.0,May,2,2,3,2,New_Visitor,False,False
3799,0,0.0,0,0.0,15,789.6666667000001,0.0,0.014285714,14.55428571,0.0,May,2,2,3,2,Returning_Visitor,False,True
3800,2,225.0,0,0.0,6,549.0,0.0,0.014285714,0.0,0.0,May,3,2,1,4,New_Visitor,False,False
3801,7,108.0,2,42.0,32,879.9166667000002,0.02195122,0.030226481,11.19263415,0.0,May,1,1,1,4,Returning_Visitor,False,False
3802,2,90.0,0,0.0,3,202.83333330000002,0.0,0.013333333000000001,0.0,0.0,May,3,2,7,2,Returning_Visitor,False,False
3803,2,84.0,0,0.0,25,506.7666666999999,0.017391304,0.038405797,0.0,0.0,May,3,2,4,3,Returning_Visitor,False,False
3804,0,0.0,0,0.0,20,806.5,0.01,0.038333333,0.0,0.6,May,2,4,1,3,Returning_Visitor,False,False
3805,5,33.0,0,0.0,54,1835.0666670000003,0.003773585,0.011320755,0.0,0.0,May,2,2,4,4,Returning_Visitor,False,False
3806,4,368.8333333,0,0.0,115,5016.351205,0.006837607,0.0220259,0.0,0.4,May,2,2,3,13,Returning_Visitor,False,False
3807,5,73.5,1,0.0,79,5664.146032,0.045356473,0.05909564,2.39491796,0.0,May,2,2,6,1,Returning_Visitor,False,False
3808,5,68.66666667,0,0.0,11,126.5,0.01547619,0.032291667,0.0,0.0,May,2,2,4,2,Returning_Visitor,False,False
3809,0,0.0,0,0.0,97,7515.583333,0.004166667,0.027083332999999998,0.0,0.8,May,2,2,3,2,Returning_Visitor,False,False
3810,3,45.0,1,87.0,26,485.83333330000005,0.008,0.016,0.0,0.0,May,1,1,1,2,Returning_Visitor,True,False
3811,8,839.0,0,0.0,72,1248.242262,0.0,0.002597403,13.36332468,0.0,May,3,2,6,3,Returning_Visitor,True,False
3812,12,402.5,0,0.0,38,1485.566667,0.006818182,0.015649351000000002,27.7134,0.0,May,3,2,1,7,Returning_Visitor,False,False
3813,0,0.0,0,0.0,4,67.0,0.0,0.05,0.0,0.6,May,2,4,1,3,Returning_Visitor,False,False
3814,1,33.0,0,0.0,57,2816.55307,0.0,0.005858586,0.0,0.0,May,2,2,2,1,Returning_Visitor,False,False
3815,1,19.0,0,0.0,24,3209.0,0.008695652,0.017391304,64.33043478,0.0,May,2,2,9,3,New_Visitor,False,False
3816,0,0.0,0,0.0,13,136.0,0.14285714300000002,0.154761905,0.0,0.8,May,3,2,7,13,Returning_Visitor,False,False
3817,1,51.0,2,176.0,37,1420.733333,0.0,0.012612613,102.35383780000001,0.0,May,2,5,7,4,Returning_Visitor,True,True
3818,0,0.0,0,0.0,5,108.0,0.0,0.04,0.0,0.0,May,2,2,3,2,Returning_Visitor,True,False
3819,0,0.0,0,0.0,8,152.0,0.0375,0.070833333,0.0,0.6,May,3,2,1,2,Returning_Visitor,False,False
3820,1,31.0,0,0.0,10,347.0,0.0,0.022222222000000003,0.0,0.0,May,1,1,1,1,Returning_Visitor,True,False
3821,2,21.33333333,0,0.0,3,45.33333333,0.0,0.0125,0.0,0.0,May,3,2,4,4,Returning_Visitor,True,False
3822,6,71.5,1,37.0,15,287.2916667,0.0,0.0012345680000000001,0.0,0.0,May,1,1,3,2,Returning_Visitor,False,False
3823,7,51.0,3,222.0,21,654.5,0.0,0.007142857,0.0,0.0,May,2,2,1,4,New_Visitor,False,False
3824,0,0.0,0,0.0,8,202.83333330000002,0.0,0.014285714,0.0,0.0,May,2,4,1,2,Returning_Visitor,False,False
3825,2,72.5,0,0.0,10,1580.0,0.0,0.018181818,100.09636359999999,0.0,May,2,2,1,2,Returning_Visitor,False,True
3826,0,0.0,0,0.0,81,2071.0,0.012345678999999998,0.025308642000000003,0.0,0.6,May,1,8,3,2,Returning_Visitor,False,False
3827,0,0.0,0,0.0,16,190.75,0.0,0.01875,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
3828,2,71.3,0,0.0,18,813.8,0.010526316,0.045438596,0.0,0.8,May,3,2,8,13,Returning_Visitor,False,False
3829,0,0.0,0,0.0,9,76.0,0.0,0.02962963,0.0,0.0,May,2,4,3,3,Returning_Visitor,False,False
3830,0,0.0,0,0.0,56,4377.983333,0.004285714,0.022295917999999998,0.0,0.8,May,4,1,1,4,Returning_Visitor,False,False
3831,1,0.0,0,0.0,8,162.5,0.0,0.022222222000000003,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
3832,5,37.0,1,16.0,18,463.5,0.0,0.004545455,0.0,0.0,May,2,5,1,6,Returning_Visitor,False,False
3833,0,0.0,0,0.0,17,182.0,0.0,0.0375,0.0,0.0,May,2,4,4,3,Returning_Visitor,False,False
3834,2,30.0,1,134.0,31,519.9166667,0.0,0.0014705879999999999,0.0,0.0,May,2,2,7,18,New_Visitor,False,False
3835,2,23.0,0,0.0,31,618.0,0.0,0.006451613,0.0,0.0,May,2,2,9,3,Returning_Visitor,False,False
3836,0,0.0,0,0.0,7,193.33333330000002,0.028571429,0.057142857000000005,0.0,0.0,May,2,4,3,3,Returning_Visitor,False,False
3837,1,4.0,0,0.0,37,1296.942857,0.013888889,0.039814815,0.0,0.8,May,2,2,4,2,Returning_Visitor,False,False
3838,0,0.0,0,0.0,3,20.0,0.0,0.066666667,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
3839,0,0.0,0,0.0,2,157.0,0.0,0.05,0.0,0.0,May,1,1,6,3,Returning_Visitor,False,False
3840,2,105.0,0,0.0,16,305.42857139999995,0.0,0.01875,0.0,0.2,May,1,8,3,11,Returning_Visitor,False,False
3841,0,0.0,0,0.0,8,65.0,0.025,0.05,0.0,0.0,May,2,2,4,13,Returning_Visitor,True,False
3842,1,4.0,0,0.0,36,440.6,0.011111111000000002,0.041898147999999996,0.0,1.0,May,3,2,3,1,Returning_Visitor,True,False
3843,0,0.0,0,0.0,4,61.0,0.0,0.025,0.0,0.0,May,1,1,4,4,Returning_Visitor,False,False
3844,0,0.0,0,0.0,7,1689.0,0.028571429,0.085714286,0.0,0.6,May,2,2,3,3,Returning_Visitor,False,False
3845,0,0.0,0,0.0,2,17.0,0.0,0.1,0.0,0.4,May,4,1,4,3,Returning_Visitor,False,False
3846,1,20.5,1,13.0,57,1518.9036939999999,0.0,0.022947455,13.40247586,0.0,May,2,2,1,4,Returning_Visitor,False,False
3847,1,38.0,0,0.0,16,727.7142857000001,0.038888888999999996,0.045198413,18.66333333,0.0,May,3,2,4,4,Returning_Visitor,True,False
3848,1,6.0,0,0.0,24,302.9833333,0.018181818,0.022727273,0.0,0.6,May,3,2,1,3,Returning_Visitor,False,False
3849,5,112.33333329999999,0,0.0,55,2831.561111,0.0,0.028576998,8.903557895,0.0,May,2,2,3,1,Returning_Visitor,False,False
3850,0,0.0,0,0.0,20,480.85714289999993,0.0017543860000000001,0.005789474,0.0,1.0,May,1,8,1,19,Returning_Visitor,True,False
3851,0,0.0,0,0.0,6,82.0,0.15,0.18333333300000001,0.0,0.6,May,2,2,3,1,Returning_Visitor,False,False
3852,6,245.4666667,0,0.0,57,1575.216667,0.006896551999999999,0.030172413999999998,0.0,0.0,May,4,2,3,6,Returning_Visitor,False,False
3853,5,86.16666667,1,13.0,55,1546.5038220000001,0.015577078000000001,0.019159146000000002,9.139760775,0.0,May,2,2,1,2,Returning_Visitor,True,False
3854,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,2,2,6,13,Returning_Visitor,False,False
3855,1,10.0,3,47.66666667,34,944.2976189999999,0.0,0.0125,0.0,0.0,May,2,2,3,6,Returning_Visitor,False,False
3856,0,0.0,0,0.0,6,186.0,0.0,0.072222222,0.0,0.0,May,1,1,8,3,Returning_Visitor,False,False
3857,4,104.5,1,54.0,25,796.3,0.0,0.024074073999999997,0.0,0.8,May,2,6,1,4,Returning_Visitor,False,False
3858,0,0.0,0,0.0,17,65.0,0.047058824000000006,0.07647058799999999,0.0,0.8,May,2,2,1,3,Returning_Visitor,False,False
3859,0,0.0,0,0.0,26,1035.8214289999999,0.003846154,0.034935897,0.0,0.0,May,2,7,1,2,Returning_Visitor,False,False
3860,0,0.0,0,0.0,20,298.5,0.01,0.04,0.0,0.0,May,2,4,3,1,Returning_Visitor,False,False
3861,0,0.0,0,0.0,1,612.0,0.0,0.1,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
3862,0,0.0,0,0.0,141,2886.523521,0.0043165470000000004,0.018798093999999998,0.0,0.8,May,2,2,4,3,Returning_Visitor,False,False
3863,9,177.0,2,500.0,88,2663.8238100000003,0.008163265,0.025918367,5.479532312999999,0.6,May,4,2,8,4,Returning_Visitor,False,False
3864,0,0.0,5,161.5,60,2789.166667,0.0,0.005026455,31.31885714,0.0,May,2,2,6,2,Returning_Visitor,False,True
3865,5,129.5,0,0.0,33,982.0,0.0,0.005882353000000001,0.0,0.0,May,2,5,2,4,Returning_Visitor,True,False
3866,3,52.0,0,0.0,13,295.6666667,0.014285714,0.042857143,0.0,0.2,May,3,2,1,13,Returning_Visitor,False,False
3867,0,0.0,0,0.0,26,3242.0,0.005555556,0.031388888999999996,0.0,0.0,May,4,1,4,6,Returning_Visitor,True,False
3868,0,0.0,0,0.0,50,1735.5952379999999,0.0,0.008746356,0.0,0.2,May,2,2,3,1,Returning_Visitor,False,False
